region,year,period,sensor,ndvi,evi,n_pixels,n_parts
Пензенская область,2015,29,viirs,0.5736564851860942,0.31626935751224455,113855,1
Пензенская область,2015,30,viirs,0.5301156396912721,0.2880957680160922,117907,1
Пензенская область,2015,31,viirs,0.48463896269253487,0.22552189621704913,75762,1
Пензенская область,2015,32,viirs,0.4637748483297087,0.21741575299226099,104855,1
Пензенская область,2015,33,viirs,0.43771619226824415,0.21333118421872937,116642,1
Пензенская область,2015,34,viirs,0.4319134966891477,0.20219489141351227,125952,1
Пензенская область,2015,35,viirs,0.4178289581883859,0.18984871793517405,117989,1
Пензенская область,2016,13,viirs,0.3660069960827703,0.15584029167839056,129582,1
Пензенская область,2016,14,viirs,0.3666973943925598,0.15636536371027895,128881,1
Пензенская область,2016,15,viirs,0.4316872730377125,0.19499639603674176,19229,1
Пензенская область,2016,16,viirs,0.5333462927364505,0.2895529613196259,73312,1
Пензенская область,2016,17,viirs,0.5623847627216471,0.31518987943480015,69379,1
Пензенская область,2016,18,viirs,0.679167379568004,0.37652675877564795,26545,1
Пензенская область,2016,19,viirs,0.7042479559863158,0.4010177942321737,109520,1
Пензенская область,2016,20,viirs,0.7167944758545711,0.43113541853697307,111579,1
Пензенская область,2016,21,viirs,0.7554995562080319,0.4914194623539914,119676,1
Пензенская область,2016,22,viirs,0.7728161747374785,0.49331550695186244,127636,1
Пензенская область,2016,23,viirs,0.7593687274881457,0.4791876684852571,129391,1
Пензенская область,2016,24,viirs,0.7057812793780236,0.4406558644810815,129945,1
Пензенская область,2016,25,viirs,0.700461205678373,0.43133262485487445,129994,1
Пензенская область,2016,26,viirs,0.6343902998492043,0.3872599816314664,99471,1
Пензенская область,2016,27,viirs,0.6076622184094645,0.3691646952831616,100625,1
Пензенская область,2016,28,viirs,0.5908022856681692,0.3607080558144975,90155,1
Пензенская область,2016,29,viirs,0.5771223616305822,0.3321646896921557,103137,1
Пензенская область,2016,30,viirs,0.592346479154156,0.33979617825739333,130329,1
Пензенская область,2016,31,viirs,0.580792842793513,0.32623501375105507,130325,1
Пензенская область,2016,32,viirs,0.5537292380970464,0.28125494279751,111537,1
Пензенская область,2016,33,viirs,0.4727723171880596,0.26739272270788866,5971,1
Пензенская область,2016,34,viirs,0.48065298580883936,0.23579341524626532,103952,1
Пензенская область,2016,35,viirs,0.48224656117123504,0.23493572786978517,104400,1
Пензенская область,2017,13,viirs,0.2988996247089559,0.12535588000048814,102550,1
Пензенская область,2017,14,viirs,0.3228547255381449,0.13764655965286365,72397,1
Пензенская область,2017,15,viirs,0.3984703351919821,0.18745808692953211,129795,1
Пензенская область,2017,16,viirs,0.44017072583594913,0.20978212890520542,121360,1
Пензенская область,2017,17,viirs,0.5324580831586045,0.27895822198883025,126984,1
Пензенская область,2017,18,viirs,0.5483919818865179,0.2900385224899754,125550,1
Пензенская область,2017,19,viirs,0.649169001431422,0.3606355118647722,114131,1
Пензенская область,2017,20,viirs,0.6640220999723213,0.38052543184558607,90553,1
Пензенская область,2017,21,viirs,0.7345007417308697,0.4451383990102227,40200,1
Пензенская область,2017,22,viirs,0.7686894224288012,0.4962682976562946,124921,1
Пензенская область,2017,23,viirs,0.7679924461759657,0.49884567077021524,124736,1
Пензенская область,2017,24,viirs,0.7663797484427995,0.5075460444869098,98470,1
Пензенская область,2017,25,viirs,0.7704498019161189,0.5170617363300014,127948,1
Пензенская область,2017,26,viirs,0.7525577620410163,0.498077280318631,128819,1
Пензенская область,2017,27,viirs,0.7059647491163608,0.44807158644734574,129585,1
Пензенская область,2017,29,viirs,0.6363723547818475,0.3825838450857731,129304,1
Пензенская область,2017,30,viirs,0.5512522296840566,0.34091693280886964,113348,1
Пензенская область,2017,31,viirs,0.5329535815026878,0.29719867695314406,113994,1
Пензенская область,2017,32,viirs,0.5485897974876239,0.29431439748594784,128967,1
Пензенская область,2017,33,viirs,0.5569306151164922,0.2897322766638707,130325,1
Пензенская область,2017,34,viirs,0.5463903498575287,0.2739628735781172,130302,1
Пензенская область,2017,35,viirs,0.4735926963689226,0.22177747067684703,72761,1
Пензенская область,2018,13,viirs,0.2786752908077633,0.1051920278005582,103332,1
Пензенская область,2018,14,viirs,0.3055447679376532,0.12343499407834739,97754,1
Пензенская область,2018,15,viirs,0.36074258666894266,0.16287753136117536,127765,1
Пензенская область,2018,16,viirs,0.41795318108477386,0.20070401079942227,129043,1
Пензенская область,2018,17,viirs,0.5050279447702019,0.2559193158060467,120169,1
Пензенская область,2018,18,viirs,0.6093769068001693,0.338319645939728,130317,1
Пензенская область,2018,19,viirs,0.6102969685469838,0.34149142044852154,130305,1
Пензенская область,2018,20,viirs,0.6603345218672053,0.39335250189088633,127778,1
Пензенская область,2018,21,viirs,0.6959612337545776,0.42274652886284103,130315,1
Пензенская область,2018,22,viirs,0.7042284332307142,0.428278749747668,130315,1
Пензенская область,2018,23,viirs,0.6697611401177948,0.39761966458566045,130211,1
Пензенская область,2018,24,viirs,0.6549132650023065,0.39582506204261547,65245,1
Пензенская область,2018,25,viirs,0.6082268801289568,0.36385164789515606,40904,1
Пензенская область,2018,26,viirs,0.6268841051813974,0.3680417280376494,125906,1
Пензенская область,2018,27,viirs,0.6292109657426241,0.3702141976492045,128965,1
Пензенская область,2018,28,viirs,0.5696907085777769,0.3363182725285711,128446,1
Пензенская область,2018,29,viirs,0.5699296298758821,0.3318687716136502,130222,1
Пензенская область,2018,30,viirs,0.5541732736033117,0.3124410510098903,130163,1
Пензенская область,2018,31,viirs,0.4784836848690425,0.265192013430304,113415,1
Пензенская область,2018,32,viirs,0.44335099821292295,0.23540253413911205,109954,1
Пензенская область,2018,33,viirs,0.43959738613716404,0.21056103797150422,123258,1
Пензенская область,2018,34,viirs,0.440719178168628,0.1976352966606615,130022,1
Пензенская область,2018,35,viirs,0.43183978476953694,0.18659237025333042,130314,1
Пензенская область,2019,13,viirs,0.314365809060469,0.11949634434043777,129125,1
Пензенская область,2019,14,viirs,0.3175144586518122,0.12052359466626379,129769,1
Пензенская область,2019,15,viirs,0.3565266471490988,0.13828048085205635,110224,1
Пензенская область,2019,16,viirs,0.4620291584060875,0.19709939034489063,101447,1
Пензенская область,2019,17,viirs,0.5753672163430611,0.29058539411902684,116033,1
Пензенская область,2019,18,viirs,0.6165536526021074,0.32521825254955006,129597,1
Пензенская область,2019,19,viirs,0.6939440374645586,0.3910929319237908,130301,1
Пензенская область,2019,20,viirs,0.709069910656836,0.4063688047893122,130314,1
Пензенская область,2019,21,viirs,0.6935456777644496,0.39886540621500416,130207,1
Пензенская область,2019,22,viirs,0.6579461031049012,0.3871703130610993,82377,1
Пензенская область,2019,23,viirs,0.6110742577660405,0.3565364714395863,19460,1
Пензенская область,2019,24,viirs,0.5390092877411498,0.34615554339692495,5877,1
Пензенская область,2019,25,viirs,0.5730425464097268,0.3302052680253074,60167,1
Пензенская область,2019,26,viirs,0.5927290459380372,0.33748963661930786,116095,1
Пензенская область,2019,27,viirs,0.5816624572580267,0.32671237579925694,103276,1
Пензенская область,2019,28,viirs,0.5849828103276924,0.3125371723634743,127428,1
Пензенская область,2019,29,viirs,0.6067187572296887,0.32675553058286744,130309,1
Пензенская область,2019,30,viirs,0.5906852453084751,0.31114002940148633,130316,1
Пензенская область,2019,31,viirs,0.5632449211592578,0.282653430949372,130314,1
Пензенская область,2019,32,viirs,0.5127568655617195,0.2566165374413933,125686,1
Пензенская область,2019,33,viirs,0.44109123365393405,0.2045534941372474,16253,1
Пензенская область,2019,34,viirs,0.4416634570206942,0.2129261535081443,68553,1
Пензенская область,2019,35,viirs,0.4390144063103624,0.20519544911721,97785,1
Пензенская область,2020,13,viirs,0.3453393327767644,0.1436718458024795,99439,1
Пензенская область,2020,14,viirs,0.343495409282441,0.1642927316649028,11079,1
Пензенская область,2020,15,viirs,0.40869430611855967,0.1945981117883474,41326,1
Пензенская область,2020,16,viirs,0.5362306300734178,0.2501822342072734,96438,1
Пензенская область,2020,17,viirs,0.5799792450493005,0.27361982799619244,89699,1
Пензенская область,2020,18,viirs,0.6507036177305804,0.3414870935116208,54990,1
Пензенская область,2020,19,viirs,0.6862028752784186,0.3815641674207992,71399,1
Пензенская область,2020,20,viirs,0.7688669793309385,0.5041636121167593,109141,1
Пензенская область,2020,21,viirs,0.7866441240959194,0.52465331205821,129977,1
Пензенская область,2020,22,viirs,0.7810148705123604,0.5238952619419073,129778,1
Пензенская область,2020,23,viirs,0.7672078711853033,0.5282167356578528,128334,1
Пензенская область,2020,24,viirs,0.7551485851863569,0.5192590990732442,130113,1
Пензенская область,2020,25,viirs,0.6835674273897839,0.479764338489721,125864,1
Пензенская область,2020,26,viirs,0.6042502166629186,0.3974975525196492,105108,1
Пензенская область,2020,27,viirs,0.5859811058595417,0.36315678812044294,125679,1
Пензенская область,2020,28,viirs,0.573565248079418,0.34388117570828647,124919,1
Пензенская область,2020,29,viirs,0.5375041247430647,0.3066173373443169,129103,1
Пензенская область,2020,30,viirs,0.5462851737358373,0.3083816688290459,129928,1
Пензенская область,2020,31,viirs,0.5084852648440131,0.28128511892061575,129735,1
Пензенская область,2020,32,viirs,0.4590486094199502,0.24390087029222973,113564,1
Пензенская область,2020,33,viirs,0.39419059813353813,0.18777217759404372,114973,1
Пензенская область,2020,34,viirs,0.4037222160879012,0.19350637766244536,127992,1
Пензенская область,2020,35,viirs,0.39357425351804504,0.18862510869855048,129997,1
Пензенская область,2021,13,viirs,0.28978733496780557,0.10331339699259176,128154,1
Пензенская область,2021,14,viirs,0.30500789111749904,0.12262612579090466,83457,1
Пензенская область,2021,15,viirs,0.32288749913683024,0.1493156450771921,35001,1
Пензенская область,2021,16,viirs,0.4362222794710759,0.19578595654582762,78245,1
Пензенская область,2021,17,viirs,0.5059027554400601,0.2588969432458426,118998,1
Пензенская область,2021,18,viirs,0.5540371552312267,0.2998624661797824,119603,1
Пензенская область,2021,19,viirs,0.6212318710665866,0.3497320996276668,106657,1
Пензенская область,2021,20,viirs,0.6734672864584222,0.3910624667819925,77690,1
Пензенская область,2021,21,viirs,0.7548789887085572,0.4716830293045867,130304,1
Пензенская область,2021,22,viirs,0.7537241818687069,0.47198694369514366,130304,1
Пензенская область,2021,23,viirs,0.737559285127877,0.4711545130592185,130268,1
Пензенская область,2021,24,viirs,0.7410519442212915,0.4752992613451237,130317,1
Пензенская область,2021,25,viirs,0.6794053758437971,0.4248632175857367,130055,1
Пензенская область,2021,26,viirs,0.5910563184107358,0.3667639095531793,105646,1
Пензенская область,2021,27,viirs,0.5903871460867639,0.3598278963229116,126299,1
Пензенская область,2021,28,viirs,0.5751858069402581,0.346724594653544,123544,1
Пензенская область,2021,29,viirs,0.5228780837991405,0.2894618285340772,107794,1
Пензенская область,2021,30,viirs,0.5439568472099607,0.2904864433021283,130307,1
Пензенская область,2021,31,viirs,0.5258160826872604,0.26866612808191226,130234,1
Пензенская область,2021,32,viirs,0.4848867399591678,0.2378138763776533,57587,1
Пензенская область,2021,33,viirs,0.48974790274140145,0.22667102171789785,57451,1
Пензенская область,2021,34,viirs,0.494319714842921,0.20654863341541319,111293,1
Пензенская область,2021,35,viirs,0.5034919776927109,0.22152303658608458,130318,1
Пензенская область,2022,13,viirs,0.3094291407520825,0.12516261881918275,82339,1
Пензенская область,2022,14,viirs,0.34488678217037855,0.14199439004135875,70682,1
Пензенская область,2022,15,viirs,0.47799400496634453,0.2141025366181757,130301,1
Пензенская область,2022,16,viirs,0.4780251005148124,0.21410222621841304,130300,1
Пензенская область,2022,17,viirs,0.5659625070111338,0.2791850353964324,24026,1
Пензенская область,2022,18,viirs,0.5909450188459985,0.3294959884337383,42627,1
Пензенская область,2022,19,viirs,0.6362572241427544,0.35773504189789473,84400,1
Пензенская область,2022,20,viirs,0.7165955217109495,0.43326301989791793,130288,1
Пензенская область,2022,21,viirs,0.730477200607393,0.44683059317648155,130268,1
Пензенская область,2022,22,viirs,0.7709897395499745,0.5017742854314577,129427,1
Пензенская область,2022,23,viirs,0.781921599316607,0.5206567028195264,129058,1
Пензенская область,2022,24,viirs,0.7309333542722547,0.48105080403339245,119388,1
Пензенская область,2022,25,viirs,0.6719288101285477,0.4390616530408656,70164,1
Пензенская область,2022,26,viirs,0.6620230063638555,0.4325216220736829,62221,1
Пензенская область,2022,27,viirs,0.61080898415889,0.3787931718979416,20167,1
Пензенская область,2022,28,viirs,0.5674245770337963,0.35080569562057423,123575,1
Пензенская область,2022,29,viirs,0.5788618158775852,0.358442141626375,127819,1
Пензенская область,2022,30,viirs,0.5479126399189498,0.33430636609333336,128118,1
Пензенская область,2022,31,viirs,0.49401250582095724,0.2949528604165241,120471,1
Пензенская область,2022,32,viirs,0.45737041426437974,0.23305189512141086,90623,1
Пензенская область,2022,33,viirs,0.44328876229102504,0.2203509054068709,75871,1
Пензенская область,2022,34,viirs,0.47375270747852527,0.19838566030928087,8530,1
Пензенская область,2022,35,viirs,0.4996854131605267,0.19077229964240752,128931,1
Пензенская область,2023,13,viirs,0.3501854539663157,0.14232946124349058,130306,1
Пензенская область,2023,14,viirs,0.3568764773818068,0.15272681309547056,128975,1
Пензенская область,2023,15,viirs,0.4795316636305778,0.2274843684384444,127246,1
Пензенская область,2023,16,viirs,0.4883808663759233,0.234435381804192,123821,1
Пензенская область,2023,17,viirs,0.5266554518808502,0.2722744855006948,20845,1
Пензенская область,2023,18,viirs,0.6617265238344402,0.37769943492715674,106135,1
Пензенская область,2023,19,viirs,0.6822733438102945,0.39871463231440346,113796,1
Пензенская область,2023,20,viirs,0.6924484400685712,0.40587780433386667,92011,1
Пензенская область,2023,21,viirs,0.7155747294420144,0.43481288473277036,38937,1
Пензенская область,2023,22,viirs,0.7460042333676283,0.47957055063193427,31253,1
Пензенская область,2023,23,viirs,0.7544065061824724,0.4943389413024925,119035,1
Пензенская область,2023,24,viirs,0.7520295769636564,0.4950500516267608,120089,1
Пензенская область,2023,25,viirs,0.7084543860414245,0.46335087712687745,33997,1
Пензенская область,2023,26,viirs,0.6358271182081434,0.412795078321817,96458,1
Пензенская область,2023,27,viirs,0.6497248825358324,0.42376043843634376,130324,1
Пензенская область,2023,28,viirs,0.6226614645974439,0.3980348153036375,130323,1
Пензенская область,2023,29,viirs,0.5545140353100678,0.3304132787546114,118708,1
Пензенская область,2023,30,viirs,0.5390783888745452,0.2962015224150895,129567,1
Пензенская область,2023,31,viirs,0.5381098251332775,0.29452478794262615,129580,1
Пензенская область,2023,32,viirs,0.45597357032293934,0.2209793784620572,68361,1
Пензенская область,2023,33,viirs,0.4625019261694683,0.2260564605692515,130295,1
Пензенская область,2023,34,viirs,0.45699513026374294,0.22623138354528768,130315,1
Пензенская область,2023,35,viirs,0.4211288934683877,0.20395749092094517,112768,1
Пензенская область,2024,13,viirs,0.36624174444538576,0.15446658171855243,116232,1
Пензенская область,2024,14,viirs,0.4001497073674622,0.18544448998889396,125921,1
Пензенская область,2024,15,viirs,0.47741269838200895,0.22084606016779165,127032,1
